16|229565|"L-Аргінін табл. 1000мг N90"|"Солгар Вітамін Енд Херб, США"|033984001503|"2106 90 92 00"|0|20||0.00|0.00||0.000||0|0.00|1|0.00||АРГИНИН||0||0|
17|229707|"L-Карнітин табл. 500мг N30 фл."|"Солгар Вітамін Енд Херб, США"|033984005709|"2106 90 92 00"|0|20||0.00|0.00||0.000||0|0.00|1|0.00||КАРНИТИН||0||0|
18|19399|"L-Тироксин табл. 0,1 мг №50"|"Берлін Хемі АГ, Німеччина"|4013054007815|"3004 39 00 00"|25|7||0.00|0.00||0.000||0|0.00|1|0.00||ТИРОКСИН||0||0|
19|19398|"L-Тироксин табл. 0,05 мг №50"|"Берлін Хемі АГ, Німеччина"|4013054007792|"3004 39 00 00"|25|7||0.00|0.00||0.000||0|0.00|1|0.00||ТИРОКСИН||0||0|
20|221360|"L-Тироксин-125 табл. 125мкг N50 (25х2)"|"Берлін Хемі АГ, Німеччина"|4013054007822|"3004 39 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ТИРОКСИН||0||0|
21|129163|"L-Тироксин табл. 0,15 мг №50"|"Берлін Хемі АГ, Німеччина"|4013054007839|"3004 39 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ТИРОКСИН||0||0|
22|221363|"L-Тироксин-75 табл. 75мкг N50 (25х2)"|"Берлін Хемі АГ, Німеччина"|4013054007808|"3004 39 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ТИРОКСИН||0||0|
23|75959|"L-Карнітин 250 мг №40"|"ТОВ Еліт-Фарм ,Україна"|4820060420404|"2106 90 98 90"|0|20||0.00|0.00||0.000||0|0.00|1|0.00||КАРНИТИН||0||0|
24|75960|"L-Карнітин 250 мг №80"|"ТОВ Еліт-Фарм ,Україна"|4820060420411|"2106 90 98 90"|0|20||0.00|0.00||0.000||0|0.00|1|0.00||КАРНИТИН||0||0|
25|28586|"L-Лізину есцинат р-н д/ін. 0,1% амп. 5 мл блістер №10"|"ПАТ Галичфарм , Україна"|4823000800724|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЛИЗИН||0||0|
26|145668|"L-Цет сироп 2,5 мг/5мл фл. 100 мл №1"|"ТОВ Кусум Фарм ,Україна"|4820133180488|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОЦЕТИРИЗИН||0||0|
27|289652|"L-Тироксин-75 табл. 75мкг N50 (25х2)"|"ТОВ Кусум Фарм ,Україна"|4820133180976|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОЦЕТИРИЗИН||0||0|
28|265813|"L-цет табл. п/о 5мг N100(10х10) бліст.в/уп."|"Кусум Хелтхкер ПВТ.ЛТД,Індія"|8906002050857|"3004 90 00 00"|0|7|46|0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОЦЕТИРИЗИН||0|Кусум|0|
29|105277|"L-Цет табл. в/о 5 мг №30"|"Кусум Хелтхкер ПВТ.ЛТД,Індія"|8906002051632|"3004 90 00 00"|0|7|46|0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОЦЕТИРИЗИН||0|Кусум|0|
30|152885|"LRP 12318 Толеран Тон Флюид Крем тон.корр.д/чут.шкіри SPF-25 тон 13(беж-пес) 30мл"|"Лаб.Роше-Позе, Франция"|3337872412318|"3304 99 00 00"|0|20||||||||0.00|1|0.00||||0|||
31|57094|"Розчин для контактних лінз Мультисон фл. 100 мл"|"Хенсон ООО, Латвия"|4750378000039|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
32|57095|"Розчин для контактних лінз Мультисон фл. 240 мл"|"Хенсон ООО, Латвия"|4750378000022|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
33|57096|"Розчин для контактних лінз Мультисон фл. 375 мл"|"Хенсон ООО, Латвия"|4750378000015|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
34|147862|"Panthenol гель 75мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4823015918834|"3304 99 00 00"|0|20||||||||0.00|1|0.00||||0|||
35|385073|"Proktis-M супп.рект. 2г №10"|"Farma-Derma s.r.l.,Италия"|8032595870944|"3304 99 00 00"|0|20||||||||0.00|1|0.00||||0|||
36|230118|"REV Бальзам-маска Протеини и Мінер.д/закріпл.200мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4823015930034|"3305 90 00 00"|0|20||||||||0.00|1|0.00||||0|||
37|334826|"REV Спрей Мультивіт.д/росту 200мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4820184540026|"3305 90 00 00"|0|20||||||||0.00|1|0.00||||0|||
38|230121|"REV Шампунь-олія 12 трав п/випад.200мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4823015930072|"3305 10 00 00"|0|20||||||||0.00|1|0.00||||0|||
39|230120|"REV Шампунь-олія Мультивіт.д/росту 200мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4823015930065|"3305 10 00 00"|0|20||||||||0.00|1|0.00||||0|||
40|230119|"REV Шампунь-олія Протеини и Мінер.д/закріпл.200мл"|"ПП""ФФ""НВО""Ельфа"",Україна"|4823015930089|"3305 10 00 00"|0|20||||||||0.00|1|0.00||||0|||
41|49191|"Багатоцільовий розчин Реню мультіплюс р-н фл. 120 мл №1"|"Bausch&Lomb, Италия"|7391899837482|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
42|49192|"Багатоцільовий розчин Реню мультіплюс р-н фл. 240 мл №1"|"Bausch&Lomb, Италия"|7391899829258|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
43|108781|"Багатоцільовий розчин Реню мультіплюс р-н фл. 360 мл №1"|"Bausch&Lomb, Италия"|7391899829265|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
44|49189|"Багатоцільовий розчин Реню мультіплюс р-р ректал. фл. 60 мл №1"|"Bausch&Lomb, Италия"|7391899840840|"3307 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
45|377345|"SupraVit Kids табл.шип.№20 туба"|"Кенді ЛТД, Болгарія"|3800003304078|"1901 90 91 00"|0|20||||||||0.00|1|0.00||||0|||
46|377359|"SupraVit Multivitamins табл.шип.№20 туба"|"Кенді ЛТД, Болгарія"||"2106 90 92 00"|0|20||||||||0.00|1|0.00||||0|||
47|377340|"SupraVit Vitamin C табл.шип.№20 туба"|"Кенді ЛТД, Болгарія"|3800003304030|"1901 90 91 00"|0|20||||||||0.00|1|0.00||||0|||
48|138848|"xl-супер капсули капс. 300 мг №4"|"Шень Чжень Гонсен Байоледжі Індастрі Ко.,Лтд, КНР"|6900008800081|"2106 90 92 00"|0|20||||||||0.00|1|0.00||||0|||
49|155263|"Ємність д/біол.рідини 50мл стер.блістер"|"ПАТ""Гемопласт"", Україна"|4820006406103|"3926 90 97 90"|0|20||||||||0.00|1|0.00||||0|||
50|288883|"Ємність д/забору кала PARAMED 30мл cтер."|"Changzhou Med.Applian.General Factory Co.Ltd, Китай"|4820176660039|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
51|58213|"Ємність для забору калу д/забору кала №1"|"ПАТ""Гемопласт"", Україна"||"3926 90 97 90"|0|7||||||||0.00|1|0.00||||0|||
52|74143|"Ємність для забору калу стерил., полімер."|"ПАТ""Гемопласт"", Україна"|4820006405878|"3926 90 97 90"|0|7||||||||0.00|1|0.00||||0|||
53|172497|"Ємність для забору сечі 120 мл, нестер."|"ПАТ""Гемопласт"", Україна"||"3926 90 97 90"|0|7||||||||0.00|1|0.00||||0|||
54|169545|"Ємність для забору сечі 120 мл, стер.блістер"|"ПАТ""Гемопласт"", Україна"|4820006405892|"3926 90 97 90"|0|7||||||||0.00|1|0.00||||0|||
55|226004|"Ємність для забору сечі 60 мл, стер.блістер"|"ПАТ""Гемопласт"", Україна"|4820006408541|"3926 90 97 90"|0|7||||||||0.00|1|0.00||||0|||
56|288881|"Ємність д/забору сечі PARAMED 120мл cтер."|"Changzhou Med.Applian.General Factory Co.Ltd, Китай"|4820176660015|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
57|288877|"Ємність д/забору сечі PARAMED 60мл cтер."|"Changzhou Med.Applian.General Factory Co.Ltd, Китай"|4820176660022|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
58|287509|"Ємність д/забору сечі URI-BOX New 120мл стер."|"PLASTI LAB S.A.R.L., Ліван"|4820058970713|"3926 90 97 90"|0|20||||||||0.00|1|0.00||||0|||
59|409136|"Ємність д/калу 30мл стер."|"ПВУП""Літопласт-Мед"",Республіка Білорусь"|4820169580580|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
60|427138|"Ємність д/сечі 120мл стер."|"ПВУП""Літопласт-Мед"",Республіка Білорусь"|4820169580641|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
61|409138|"Ємність д/сечі 60мл стер."|"ПВУП""Літопласт-Мед"",Республіка Білорусь"|4820169580610|"3923 30 10 00"|0|20||||||||0.00|1|0.00||||0|||
62|90831|"А-Дістон крап. фл. 50 мл"|"ПАТ Біолік ,Україна"|4820104680047|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||||0||0|
63|90830|"А-Дістон краплі фл. 30 мл"|"ПАТ""Біолік"",Україна"||"3004 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
64|443504|"А-Колд назальн.спрей балон.30мл"|"ВАТ""БІОДУЕ"",Італія"|8030082000508||0|20||||||||0.00|1|0.00||||0|||
65|364174|"А-Церумен Нео р-н вушний спрей 40мл"|"Laboratoires Gilbert, Франція"|3518646173080|"3004 90 00 00"|0|20||||||||0.00|1|0.00||||0|||
66|157653|"АКК р-н 50мг/мл 2мл конт.однораз.N10"|"ТОВ Юрія-Фарм , Україна"|4820023313231|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"АМИНОКАПРОНОВАЯ КИСЛОТА"||0||0|
67|10540|"Натрію аденозинтрифосфат р-н д/ін. 1% амп. 1 мл №10"|"ТОВ ХФП Здоровя народу , Україна"|4820117740400|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||||0||0|
68|4858|"Натрію аденозинтрифосфат р-н д/ін. 1% амп. 1 мл №10"|"ПрАТ Фармацевтична фірма  Дарниця , Україна"|4823006400300|"3004 90 00 00"|0|7|13|0.00|0.00||0.000||0|0.00|1|0.00||||0|Дарница|0|
69|41364|"Атф-лонг табл. 10 мг №40"|"ПАТ НВЦ""Борщагівський хіміко-фарм.завод"", м.Київ, Україна"|4823012507284|"3004 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
70|41365|"Атф-лонг табл. 20 мг №40"|"ПАТ НВЦ""Борщагівський хіміко-фарм.завод"", м.Київ, Україна"|4823012507307|"3004 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
71|135202|"АЦ табл. в/о 200 мг №20"|"Фарма Старт ТОВ, Україна"||"3004 90 00 00"|0|7|68|0.00|0.00||0.000||0|0.00|1|0.00||||0|"Асино ОТС"|0|
72|99305|"Ацц лонг табл. раств. 600 мг №10"|"Салютас Фарма ГмбХ.,Німеччина"|4030855012510|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
73|285423|"АЦЦ р-р орал.20мг/1мл 100мл фл.с мер.ковп."|"Фарма Вернігероде ГмбХ, Німеччина"||"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
74|318108|"АЦЦ р-р орал.20мг/1мл 200мл фл.с мер.ковп."|"Фарма Вернігероде ГмбХ, Німеччина"|4030855504763|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
75|99300|"Ацц 100 пор. д/п р-ну 100 мг №20"|"Салютас Фарма ГмбХ, Німеччина"|4030855014378|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
76|110750|"Ацц 100 табл. раств. 100 мг №20"|"Салютас Фарма ГмбХ.,Німеччина"|4030855012541|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
77|99302|"Ацц 200 пор. орал. 200 мг пакет №20"|"Салютас Фарма ГмбХ, Німеччина"|4030855014750|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
78|110753|"Ацц 200 табл. раств. 200 мг №20"|"Салютас Фарма ГмбХ.,Німеччина"|4030855012558|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
79|26832|"Ацц пор. д/п гаряч. нап. 200 мг №20"|"Салютас Фарма ГмбХ, Німеччина"|4030855012534|"3004 50 00 00"|0|7|33|0.00|0.00||0.000||0|0.00|1|0.00||АЦЕТИЛЦИСТЕИН||0|"Сандоз ОТС"|0|
80|112599|"Абактал конц. д/ін. 400 мг амп. 5 мл №10"|"Лек фармацевтична компанія  д.д.,Словенія"|3838957898947|"3004 50 00 00"|0|7|34|0.00|0.00||0.000||0|0.00|1|0.00||ПЕФЛОКСАЦИН||0|"Сандоз РХ"|0|
81|112602|"Абактал табл. в/о 400 мг №10"|"Лек фармацевтична компанія  д.д.,Словенія"|3838957898954|"3004 90 00 00"|0|7|34|0.00|0.00||0.000||0|0.00|1|0.00||ПЕФЛОКСАЦИН||0|"Сандоз РХ"|0|
82|176074|"Абіклав табл.п/пл.об. 500мг/125мг №20 (5х4) блістер"|"Ауробіндо Фарма Лтд,Індія"|8901175024940|"3004 10 00 00"|25|7||0.00|0.00|"таблетки вкритi оболонкою"|500/125|Абиклав|20|0.00|1|185.00|1|"АМОКСИЦИЛЛИН + КЛАВУЛАНОВАЯ КИСЛОТА"||1||0|
83|176073|"Абіклав табл.п/пл.об. 875мг/125мг №10 (5х2) блістер"|"Ауробіндо Фарма Лтд,Індія"||"3004 10 00 00"|25|7||0.00|0.00|"таблетки вкритi оболонкою"|875/125|Абиклав|10|0.00|1|170.00|1|"АМОКСИЦИЛЛИН + КЛАВУЛАНОВАЯ КИСЛОТА"||1||0|
84|133401|"Абіпім пор. д/ін. 1000 мг фл. №1"|"Нектар Лайфсайнсіз.Лімітед, Індія"|8908000953048|"3004 20 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЦЕФЕПИМ||0||0|
85|353035|"Абіцеф Фармюніон пор. д/р-ну д/ін.1.5г фл.№1"|"Антібіотіке С.А., Румунія/Шеньчжен Жиюн Фармасьютикал"|5944736014922|"3004 20 00 00"|0|7||0.00|0.00||1500.000|"Абицеф Фармюнион"|1|0.00|1|0.00|0|ЦЕФУРОКСИМ||1||0|
86|353037|"Абіцеф Фармюніон пор. д/р-ну д/ін.750мг фл.№1"|"Антібіотіке С.А., Румунія/Шеньчжен Жиюн Фармасьютикал"|5944736014915|"3004 20 00 00"|0|7||0.00|0.00||750.000|"Абицеф Фармюнион"|1|0.00|1|0.00|0|ЦЕФУРОКСИМ||1||0|
87|150197|"Аброл SR табл.пролонг.дії.75мг N20 (10х2)"|"ТОВ Кусум Фарм ,Україна"|4820133180471|"3004 90 00 00"|0|7|65|0.00|0.00||0.000||0|0.00|1|0.00||АМБРОКСОЛ||0|Кусум-2|0|
88|136597|"Аброл сироп 15 мг/5мл фл. 100 мл №1"|"ТОВ Кусум Фарм ,Україна"|4820133180358|"3004 90 00 00"|0|7|65|0.00|0.00||0.000||0|0.00|1|0.00||АМБРОКСОЛ||0|Кусум-2|0|
89|136598|"Аброл сироп 30 мг/5 мл фл. 100 мл №1"|"ТОВ Кусум Фарм ,Україна"|4820133180341|"3004 90 00 00"|0|7|65|0.00|0.00||0.000||0|0.00|1|0.00||АМБРОКСОЛ||0|Кусум-2|0|
90|129411|"Аброл табл. 30 мг блістер №20"|"ТОВ Кусум Фарм ,Україна"|4820133180013|"3004 90 00 00"|0|7|65|0.00|0.00||0.000||0|0.00|1|0.00||АМБРОКСОЛ||0|Кусум-2|0|
91|128276|"Абсолют капс. №30"|"BioPlus Life Sciences Pvt.Ltd.,Індія для Natures Only,Inc,США"|855557001280|"2106 90 92 00"|0|20||||||||0.00|1|0.00||||0|||
92|11715|"Абюфен табл. 400 мг №30"|"Лабораторії Бушара Рекордаті, Франція"|3592753528926|"3004 90 00 00"|0|7||0.00|0.00|таблетки|400.000||0|0.00|1|0.00|0|||0||0|
93|112161|"Аваміс спрей назал. 27,5 мкг/доза фл. 120 доз №1"|"Глаксо Оперейшнс ЮК Лімітед, Велика Британія"|5033439033856|"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"ФЛУТИКАЗОНА ФУРОАТ"||0||0|
94|112160|"Аваміс спрей назал. 27,5 мкг/доза фл. 30 доз №1"|"Глаксо Оперейшнс ЮК Лімітед, Велика Британія"|5033439033849|"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"ФЛУТИКАЗОНА ФУРОАТ"||0||0|
95|79894|"Авастин конц. д/інф. 100 мг/4 мл фл. №1"|"Хоффман-Ля Рош Лтд, Швейцарія"|7640128018773|"3002 10 99 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||БЕВАЦИЗУМАБ||0||0|
96|49136|"Авелокс р-н д/інф. 400 мг фл. 250 мл №1"|"Байер Фарма АГ, Німеччина"|4008500130063|"3004 90 00 00"|0|7||0.00|0.00|"розчин для ін'єкцій"|400.000||1|0.00|1|953.60|1|МОКСИФЛОКСАЦИН||1||0|
97|30924|"Авелокс табл. в/о 400 мг №5"|"Байер Фарма АГ, Німеччина"|4008500130070|"3004 90 00 00"|0|7||0.00|0.00|"таблетки вкритi оболонкою"|400.000||5|0.00|1|534.70|1|МОКСИФЛОКСАЦИН||1||0|
98|326115|"Авеню таб.п/пл.об. 500мг №30(10х3)"|"ПАТ Фармак , Україна"|4823002226287|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"ДИОСМИН + ГЕСПЕРИДИН"||0||0|
99|326116|"Авеню таб.п/пл.об. 500мг №50(10х5)"|"ПАТ Фармак , Україна"|4823002226300|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"ДИОСМИН + ГЕСПЕРИДИН"||0||0|
100|346234|"Авертід р-н д/орал.пр.8мг/мл конт.60мл N1"|"Ресіфарм Паретс СЛ, Іспанія"|4820147720014|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||БЕТАГИСТИН||0||0|
101|187593|"Аводарт капс. 0.5мг N30"|"ГлаксоСміт Кляйн Фармасьютикалз С.А.,Польша"|5900008027892|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ДУТАСТЕРИД||0||0|
102|76706|"Агапурин СР табл. 400 мг №20"|"АТ Санека Фармасьютікалз , Словацька Республіка"|8584005129208|"3004 40 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ПЕНТОКСИФИЛЛИН||0||0|
103|87366|"Агапурин СР табл. 600 мг №20"|"АТ Санека Фармасьютікалз , Словацька Республіка"|8584005010452|"3004 40 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ПЕНТОКСИФИЛЛИН||0||0|
104|72059|"Агапурин др. 100 мг №60"|"АТ Санека Фармасьютікалз , Словацька Республіка"||"3004 40 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ПЕНТОКСИФИЛЛИН||0||0|
105|143910|"Агвантар р-н 20% контейн. 100 мл №1"|"Шанель Медікал, Ірландія"|4820147720069|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОКАРНИТИН||0||0|
106|143909|"Агвантар р-н 20% контейн. 30 мл №1"|"Шанель Медікал, Ірландія"|4820147720052|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ЛЕВОКАРНИТИН||0||0|
107|56263|"Аген табл. 10 мг №30"|"ТОВ Зентіва,Чеcька Республіка"|8594739010536|"3004 90 00 00"|15|7||0.00|0.00||0.000||0|0.00|1|0.00||АМЛОДИПІН|"Серцево-судинні захворювання"|0||0|
108|56265|"Аген табл. 5 мг №30"|"ТОВ Зентіва,Чеcька Республіка"|8594739010512|"3004 90 00 00"|15|7||0.00|0.00||0.000||0|0.00|1|0.00||АМЛОДИПІН|"Серцево-судинні захворювання"|0||0|
109|196572|"Адаптол капс. 300мг N20(10х2)"|"АТ Олайнфарм , Латвія"|4750258314515|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||МЕБИКАР||0||0|
110|0|"Адаптол табл. 300мг N20(10х2)"|"АТ Олайнфарм , Латвія"||"3004 90 00 00"|0|20||0.00|0.00||0.000||0|0.00|1|0.00|0|МЕБИКАР||0||0|
111|72500|"Адаптол табл. 500 мг №20"|"АТ Олайнфарм , Латвія"|4750258314225|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||МЕБИКАР||0||0|
112|79497|"Адвантан крем 0,1% туба 15 г №1"|"Байєр Хелскер Мануфактурінг С.Р.Л., Італія"|4260085520138|"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"МЕТИЛПРЕДНИЗОЛОНА АЦЕПОНАТ"||0||0|
113|79494|"Адвантан мазь 0,1% туба 15 г №1"|"Байєр Хелскер Мануфактурінг С.Р.Л., Італія"|4029668050185|"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"МЕТИЛПРЕДНИЗОЛОНА АЦЕПОНАТ"||0||0|
114|79501|"Адвантан мазь жирна 0,1% туба 15 г №1"|"Байєр Хелскер Мануфактурінг С.Р.Л., Італія"|4260085520183|"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"МЕТИЛПРЕДНИЗОЛОНА АЦЕПОНАТ"||0||0|
115|79499|"Адвантан емул. 0,1% туба 20 г"|"Байєр Хелскер Мануфактурінг С.Р.Л., Італія"||"3004 32 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"МЕТИЛПРЕДНИЗОЛОНА АЦЕПОНАТ"||0||0|
116|97973|"Адвокард табл. №30"|"ТОВ ФК ФарКоС , Україна/ ПрАТ ФФ ФарКоС , Україна"|4820175120343|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||"АДЕНОЗИН ФОСФАТ"||0||0|
117|19506|"Аденома-гран гран. 10 г №1"|"ПрАТ""Нац.гомеопат.спілка"", Україна"|4820015790088|"3004 90 00 00"|0|7||||||||0.00|1|0.00||||0|||
118|99494|"Аденорм капс. 0,4 мг №30"|"ПАТ Київський вітамінний завод , м.Київ,Україна"|4820011183242|"3004 90 00 00"|0|7|19|0.00|0.00||0.000||0|0.00|1|0.00||ТАМСУЛОЗИН||0|КВЗ|0|
119|71867|"Аденостерид табл. в/о 5 мг №30"|"ТОВ Фармацевтична  компанiя  Здоров я , м. Харків,"|4820044114350|"3004 39 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||ФИНАСТЕРИД||0||0|
120|378694|"Адеціклол пор. 400мг/5мл №5+р-ть №5"|"Біомедіка Фоскама Груп С.П.А., Італія"|4820186290059|"3004 90 00 00"|0|7||0.00|0.00||0.000||0|0.00|1|0.00||АДЕМЕТИОНИН||0||0|
121|408810|"Адолікс м'яг.жел.капс. №30"|"Лабораторія Ліконса, С.А.,Іспанія для Фармюніон БСВ Девелопмент Лтд,Кіпр"|8436043010140|"2106 90 92 00"|0|20||||||||0.00|1|0.00||||0|||
122|5926|"Адреналін р-н д/ін. 0,18% амп. 1 мл блістер №10"|"ТОВ Фармацевтична  компанiя  Здоров я , м. Харків"||"3004 32 00 00"|25|7||0.00|0.00||0.000||0|0.00|1|0.00||ЭПИНЕФРИН||0||0|
123|0|"Адреналін р-н д/ін.амп.1.82мг/мл 1мл N10/"|"ТОВ Фармацевтична  компанiя  Здоров я , м. Харків"||"3004 32 00 00"|25|7||0.00|0.00||0.000||0|0.00|1|0.00||ЭПИНЕФРИН||0||0|
